gene,z_score,avg_log2FC,p_val,p_val_adj
ENSMUSG00000073207,-1.0602819,-0.20874639,0.28901638877518854,0.980238902364425
ENSMUSG00000041115,-1.0610766,0.024144802,0.2886550726463516,0.9793220912555131
ENSMUSG00000030051,-1.0616039,-0.31850737,0.2884155213657488,0.9786122025531475
ENSMUSG00000029176,-1.0621618,-0.026693942,0.2881622289977759,0.9780611399488218
ENSMUSG00000098132,-1.0626738,-0.96309584,0.28792988723359814,0.977445903492096
ENSMUSG00000030465,-1.0628344,0.07136605,0.287857089710694,0.9773336987390637
ENSMUSG00000085896,-1.0630713,-1.3291897,0.28774964939269965,0.97727723865383
ENSMUSG00000030228,-1.0630941,-1.2273508,0.28773925337839323,0.97727723865383
ENSMUSG00000032900,-1.0638049,-0.7688244,0.2874171026065664,0.9763532362850375
ENSMUSG00000091405,-1.0645156,-0.29686823,0.2870951953091354,0.9755676645148338
ENSMUSG00000041346,-1.0649053,-0.27480075,0.28691876886205203,0.9753787988534642
ENSMUSG00000029638,-1.0661739,-0.015501587,0.2863450250052745,0.9739411222392843
ENSMUSG00000020312,-1.0665637,-0.046185102,0.28616891003287825,0.9734446591941287
ENSMUSG00000113764,-1.0700256,-0.5122574,0.2846078066981992,0.9693599577224772
ENSMUSG00000109398,-1.0703388,-0.18619093,0.28446679967610644,0.9690841645608417
ENSMUSG00000043336,-1.070484,-0.23184451,0.2844014709908911,0.9690661204159282
ENSMUSG00000026027,-1.0705911,-0.01408115,0.2843533405620928,0.9690043909697242
ENSMUSG00000027722,-1.0708508,-0.050720237,0.2842364753283054,0.9688106636374938
ENSMUSG00000091275,-1.0727462,-0.2574137,0.2833850299558879,0.9664186851300137
ENSMUSG00000050965,-1.0741217,-0.14904976,0.2827681285170184,0.9645186507313195
ENSMUSG00000022822,-1.0756578,-0.055544972,0.2820803316517779,0.9627829059496407
ENSMUSG00000025946,-1.0758871,-0.45716316,0.28197777279532676,0.9625346156372515
ENSMUSG00000079324,-1.0766207,-1.6657516,0.28164975442750384,0.9617432959203813
ENSMUSG00000052544,-1.0769035,-0.14159963,0.2815233998271699,0.961491903461354
ENSMUSG00000044216,-1.0772703,-0.44879964,0.2813595376703467,0.9612373199668934
ENSMUSG00000038175,-1.080052,-0.15458558,0.2801190230292139,0.9575058399680435
ENSMUSG00000021028,-1.0801972,-0.08143851,0.28005437309991665,0.9573862172311318
ENSMUSG00000053070,-1.0804036,-0.05572852,0.2799625195893869,0.9571735618917036
ENSMUSG00000021025,-1.0823447,-0.2098621,0.27909941839288455,0.9548293655626022
ENSMUSG00000074521,-1.0829637,-0.8742757,0.2788245584214669,0.9539901302074035
ENSMUSG00000021890,-1.0831853,-0.15688248,0.27872619654440955,0.9538126889848625
ENSMUSG00000044465,-1.0837814,-0.03813464,0.2784617541603732,0.9532539214365019
ENSMUSG00000031548,-1.0850424,-0.8433167,0.27790291953411506,0.9519034713820108
ENSMUSG00000107877,-1.0852716,-0.32920146,0.2778013953326528,0.9516997080130195
ENSMUSG00000035342,-1.0853556,-0.10493016,0.27776417612054816,0.9516997080130195
ENSMUSG00000042111,-1.0856919,-0.14402547,0.27761533322836285,0.9513651452369912
ENSMUSG00000028955,-1.0858065,-0.121404596,0.2775646037508144,0.9512922751693251
ENSMUSG00000113183,-1.0866243,-0.21323775,0.27720291662670726,0.9502544237941435
ENSMUSG00000021022,-1.0870445,-0.08421122,0.27701712768335984,0.9498192403629219
ENSMUSG00000021068,-1.0873044,-0.036616206,0.2769023187849794,0.9495264324984664
ENSMUSG00000053093,-1.0889322,-0.20064591,0.2761838127303048,0.9476665314058762
ENSMUSG00000018167,-1.0893677,-0.18804353,0.2759917522953209,0.9471081763238134
ENSMUSG00000079428,-1.0896734,-0.4900296,0.2758570274494594,0.9467464793457846
ENSMUSG00000030754,-1.0902008,-0.038355652,0.2756247325448634,0.9461503976832446
ENSMUSG00000024807,-1.0911331,-0.08561537,0.2752143349129036,0.9450430549524667
ENSMUSG00000043962,-1.0937543,-0.00412206,0.27406274763757466,0.9416896346827477
ENSMUSG00000092384,-1.0940753,-0.67387784,0.2739219635472321,0.9415065041118266
ENSMUSG00000041238,-1.0953745,-0.193176,0.2733526280960381,0.9399498986133337
ENSMUSG00000021133,-1.0956342,-0.093194,0.2732388581669849,0.9396587703367177
ENSMUSG00000091908,-1.096238,-0.22974986,0.2729746354258169,0.9391502669141623
