"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.730842031539995,1.86582914876089,0.074,0.111,1,"Snx7"
0.594815787301153,1.86381726329521,0.111,0.185,1,"Fmr1"
0.401023166321039,1.85838690256893,0.185,0.111,1,"Kitl"
0.711224436620595,1.8558289820378,0.148,0.222,1,"Zc3h15"
0.730842031539995,1.85217029948134,0.074,0.111,1,"Pot1b"
0.539900570947283,1.84342201016846,0.185,0.148,1,"Nfkbia"
0.644535392204802,1.84091724119037,0.185,0.296,1,"Sap130"
0.833707613523545,1.83861723569041,0.148,0.148,1,"Zcchc8"
0.408708798671053,1.83800918160888,0.111,0.222,1,"Ppfia1"
0.52269155054851,1.83687845697334,0.148,0.259,1,"Glb1"
0.340885223446342,1.83539820974204,0.037,0.111,1,"Cenpt"
0.594815787301153,1.83308007104423,0.111,0.185,1,"Ppp1r37"
0.644535392204802,1.83050535047143,0.185,0.296,1,"Rps6kc1"
0.980386230291417,1.83013403895447,0.185,0.222,1,"Ccdc12"
0.49619069617528,1.82582258627307,0.333,0.333,1,"Rpl9"
0.757081016966642,1.8237015673383,0.259,0.407,1,"Rapgef1"
0.835648671444958,1.82075085757249,0.111,0.148,1,"Babam1"
0.594815787301153,1.82023407814677,0.111,0.185,1,"Nars"
0.598034340866956,1.81978724068089,0.333,0.37,1,"Grn"
0.340885223446342,1.81601458724967,0.037,0.111,1,"Rhobtb2"
0.0834159944546841,1.81446732730281,0.593,0.667,1,"Arhgap45"
0.295568379273366,1.81234723681117,0.259,0.185,1,"Slc11a1"
0.711224436620595,1.81129183011895,0.148,0.222,1,"Coro2a"
0.644535392204802,1.80937243412768,0.185,0.296,1,"Impact"
0.899081716677336,1.80602210514302,0.111,0.111,1,"Gm32036"
0.475616419402503,1.80550606134254,0.074,0.148,1,"Atp13a2"
0.730842031539995,1.80526328332857,0.074,0.111,1,"Pdia5"
0.899081716677336,1.80161730221933,0.111,0.111,1,"Ndufa2"
0.936275637490027,1.79846184164124,0.148,0.185,1,"Tnfrsf21"
0.757081016966642,1.79597187768496,0.259,0.407,1,"Olfml3"
0.796589442287351,1.79565661312111,0.296,0.37,1,"Eps15"
0.730842031539995,1.79467630693893,0.074,0.111,1,"Galnt12"
